P,1e-09,-5.57512323464e-08,5.84926787074e-08,-1.02886585744e-07
P,1e-09,-4.55526492578e-08,5.34325419964e-08,-1.00030481993e-07
P,1e-09,-5.10903565993e-08,4.54455191102e-08,-1.14647972021e-07
P,1e-09,-5.69878319246e-08,5.74949819392e-08,-1.0767522135e-07
P,1e-09,-4.79887385009e-08,4.37561388843e-08,-1.08923152581e-07
P,1e-09,-4.52238649696e-08,4.42217715874e-08,-1.19735636339e-07
P,1e-09,-6.57046217712e-08,-6.69609418704e-08,3.54236222927e-08
P,1e-09,-6.69107483099e-08,-6.51886806591e-08,2.26822692321e-08
P,1e-09,-6.17615234824e-08,-7.00903492489e-08,3.27316847307e-08
P,1e-09,-6.01206914224e-08,-7.89454614673e-08,3.02777656298e-08
P,1e-09,-7.64363626599e-08,-7.20803069985e-08,2.3237044823e-08
P,1e-09,-7.1943547015e-08,-7.22997023962e-08,2.53619912307e-08
P,1e-09,-6.50629115542e-08,-7.50487127495e-08,2.30560177642e-08
P,1e-09,-6.31100854072e-08,-7.38832747787e-08,2.46518448472e-08
P,1e-09,-7.94324266848e-08,-6.0534851351e-08,2.34438457028e-08
P,1e-09,-6.89522708797e-08,-7.43579133162e-08,2.22536366098e-08
P,1e-09,-6.15494059991e-08,-7.87760737285e-08,3.16254716254e-08
P,1e-09,-6.35364427611e-08,-7.92421290736e-08,2.31870427295e-08
P,1e-09,-7.08238559376e-08,-7.75352723236e-08,2.3821822867e-08
P,1e-09,-7.11467667151e-08,-7.63702876641e-08,2.4234532233e-08
P,1e-09,-7.06193997302e-08,-7.9466286911e-08,2.97136083927e-08
P,1e-09,-6.94420200281e-08,-7.97053010248e-08,2.00380595096e-08
P,1e-09,-6.54944157863e-08,-6.83434818629e-08,2.08732833427e-08
P,1e-09,-7.59065176309e-08,-6.35487736611e-08,2.18028066533e-08
P,1e-09,-6.24941232565e-08,-7.81205150845e-08,2.00411915829e-08
P,1e-09,-7.91951741952e-08,-6.76227251828e-08,3.30752352225e-08
P,1e-09,-6.99460997447e-08,-7.28114218468e-08,3.63485587711e-08
P,1e-09,-6.6015776208e-08,-6.9940057799e-08,2.18080084145e-08
P,1e-09,-6.60663884957e-08,-7.98800999054e-08,3.38762326994e-08
P,1e-09,-7.99773466768e-08,-7.50067820285e-08,3.97958179779e-08
P,1e-09,-7.64429035038e-08,-7.80572433208e-08,3.38387451369e-08
P,1e-09,-6.58142241437e-08,-7.89614376438e-08,3.69568981024e-08
P,1e-09,-7.96466359678e-08,-7.10593332613e-08,2.68833024224e-08
P,1e-09,-6.3085973563e-08,-7.45209367549e-08,2.00045464631e-08
P,1e-09,-6.92862152898e-08,-6.1897556696e-08,3.59209298714e-08
P,1e-09,-6.87765965132e-08,-6.59755210646e-08,2.38363475231e-08
P,1e-09,-6.25897594634e-08,-6.49090529965e-08,2.52234163697e-08
P,1e-09,-6.70711265984e-08,-6.76651520717e-08,3.58281349741e-08
P,1e-09,-7.56071258644e-08,-7.88011231842e-08,3.79695695916e-08
P,1e-09,-7.52627635235e-08,-7.49690718061e-08,3.38086520394e-08
P,1e-09,-3.00231167248e-08,-1.05345991425e-07,7.58765415711e-08
P,1e-09,-3.4351003453e-08,-1.11483681613e-07,7.11814191532e-08
P,1e-09,-3.8195253436e-08,-1.0663425337e-07,7.32711117876e-08
P,1e-09,-2.49119234569e-08,-1.18109441344e-07,6.59728706703e-08
P,1e-09,-3.84222094092e-08,-1.14055661105e-07,7.47112981381e-08
P,1e-09,-3.71656146335e-08,-1.08000822788e-07,7.81913144874e-08
P,1e-09,-3.60412419201e-08,-1.03855430562e-07,7.21766817174e-08
P,1e-09,-3.78939071574e-08,-1.05525731283e-07,6.46540102361e-08
P,1e-09,-2.86128091124e-08,-1.07689741055e-07,6.97200332267e-08
P,1e-09,-3.13892163304e-08,-1.04164242796e-07,7.18424298429e-08
P,1e-09,-2.11228325504e-08,-1.07283471039e-07,6.95271598798e-08
P,1e-09,-2.94740658559e-08,-1.08048833398e-07,6.00837840825e-08
P,1e-09,-2.42981201376e-08,-1.01025795703e-07,6.10316966088e-08
P,1e-09,-2.30404917597e-08,-1.11887847048e-07,6.39838000433e-08
P,1e-09,-3.6366030015e-08,-1.06029729884e-07,7.08908173625e-08
P,1e-09,-2.95465190811e-08,-1.05087615858e-07,6.63096988553e-08
P,1e-09,-3.03187187241e-08,-1.18099544237e-07,7.54470594041e-08
P,1e-09,-2.27887041465e-08,-1.04971199053e-07,7.34100893778e-08
P,1e-09,-3.2022727302e-08,-1.1600042589e-07,6.15120773725e-08
P,1e-09,-3.79495713466e-08,-1.1311368369e-07,7.49895945571e-08
P,1e-09,-3.03602990111e-08,-1.06346722382e-07,6.8961487203e-08
P,1e-09,-2.66586688674e-08,-1.1806558532e-07,6.87008833482e-08
P,1e-09,-2.13096670142e-08,-1.13920686116e-07,7.13407104803e-08
P,1e-09,-2.10898414305e-08,-1.02878173658e-07,6.79532064914e-08
P,1e-09,-3.25952128837e-08,-1.07973326336e-07,7.88797210552e-08
P,1e-09,-2.28729955044e-08,-1.14595936521e-07,6.08926849989e-08
P,1e-09,-2.04157786457e-08,-1.19657429859e-07,6.9492753608e-08
P,1e-09,-3.43274948622e-08,-1.05428196396e-07,6.28334219417e-08
P,1e-09,-2.51297186606e-08,-1.05592370048e-07,7.87005785263e-08
P,1e-09,-2.05151725119e-08,-1.03698555184e-07,7.00019101991e-08
P,1e-09,-3.54610547221e-08,-1.06473693456e-07,7.65337159689e-08
P,1e-09,-2.89936347673e-08,-1.01573091417e-07,7.5339999739e-08
P,1e-09,-3.48217673472e-08,-1.08855228643e-07,6.68830161498e-08
P,1e-09,-3.79122599147e-08,-1.1769658052e-07,7.0370881938e-08
P,1e-09,8.06124758144e-08,1.24163776627e-07,2.24633699727e-08
P,1e-09,8.02597167876e-08,1.22875189742e-07,2.63573015426e-08
P,1e-09,8.00441414699e-08,1.21904931422e-07,2.2383648807e-08
P,1e-09,-9.84971692284e-08,4.81788540848e-08,-9.95689864355e-08
P,1e-09,-8.21061377934e-08,5.92372264165e-08,-9.41043210632e-08
P,1e-09,-8.71726887952e-08,5.02111995789e-08,-9.76192908911e-08
P,1e-09,-8.90893820156e-08,5.31669728551e-08,-8.96621159037e-08
P,1e-09,-9.31096730438e-08,4.5529053098e-08,-8.00061523615e-08
P,1e-09,-9.13735642269e-08,4.78352224933e-08,-8.13419710562e-08
P,1e-09,-9.05527320618e-08,5.66313601487e-08,-8.57750619274e-08
P,1e-09,-9.69700302503e-08,5.38676975696e-08,-9.50716386478e-08
P,1e-09,-9.36989313484e-08,4.28789208784e-08,-9.47453777145e-08
P,1e-09,-8.83144518701e-08,5.42905370061e-08,-8.68922059943e-08
P,1e-09,-8.39983455946e-08,4.03499353671e-08,-8.41169415027e-08
P,1e-09,-8.80484219906e-08,5.8385924562e-08,-9.67696963686e-08
P,1e-09,-9.85242032443e-08,4.69745327756e-08,-8.88904052672e-08
P,1e-09,-8.70612453732e-08,4.64923003646e-08,-8.99633308393e-08
P,1e-09,-8.77269842106e-08,5.58875722169e-08,-8.53930114985e-08
P,1e-09,-9.12326541839e-08,4.63831062323e-08,-9.57846604092e-08
P,1e-09,-8.80265385447e-08,5.73582277767e-08,-9.6018774686e-08
P,1e-09,-9.33570997151e-08,5.76793469611e-08,-8.07231443326e-08
P,1e-09,-9.57823726242e-08,4.87512790171e-08,-9.05463540315e-08
P,1e-09,-9.45193321424e-08,5.95933356595e-08,-8.85294166335e-08
P,1e-09,-8.2919243122e-08,5.98765451817e-08,-9.17085418577e-08
P,1e-09,-8.48817274754e-08,5.70600137118e-08,-9.56014026991e-08
P,1e-09,-8.3273954477e-08,5.32909747253e-08,-8.72074514804e-08
P,1e-09,-9.31531274848e-08,5.38670289634e-08,-9.07896753343e-08
P,1e-09,-9.69857200557e-08,4.95221046734e-08,-8.83089885874e-08
P,1e-09,-8.98005051917e-08,5.57241662174e-08,-8.48890796968e-08
P,1e-09,-9.31477713255e-08,5.66767915223e-08,-8.65794533384e-08
P,1e-09,-9.30765042899e-08,5.51626345385e-08,-9.94149077134e-08
P,1e-09,-8.81875321255e-08,4.93018508165e-08,-9.79438513877e-08
P,1e-09,-9.65530330424e-08,5.37844232116e-08,-8.67196070082e-08
P,1e-09,-9.75693330489e-08,4.2332091298e-08,-9.94440058609e-08
P,1e-09,-8.45343255466e-08,5.49528143738e-08,-9.67711171883e-08
P,1e-09,-9.28768046669e-08,4.31119295608e-08,-9.97793129171e-08
P,1e-09,-9.99692540019e-08,5.53017003811e-08,-8.00543680709e-08
P,1e-09,-9.58551054056e-08,4.73063225331e-08,-8.74957620005e-08
P,1e-09,-8.11794840518e-08,4.03913177805e-08,-8.60371496268e-08
P,1e-09,-9.20226188076e-08,4.3490274848e-08,-9.75925808601e-08
P,1e-09,-9.5631407958e-08,5.49224549286e-08,-9.77421406841e-08
P,1e-09,-5.58875159225e-09,2.0973501196e-08,1.06562934594e-07
P,1e-09,-1.81758266609e-08,3.6086826348e-08,1.12165132922e-07
P,1e-09,-5.02406878493e-09,2.34910507659e-08,1.16299812769e-07
P,1e-09,-1.95817917816e-08,2.51294740199e-08,1.17473904948e-07
P,1e-09,-1.38234450394e-08,3.94667841461e-08,1.07868752989e-07
P,1e-09,-6.62402233771e-10,2.26169314352e-08,1.09515135356e-07
P,1e-09,-7.51807771212e-09,3.05606084305e-08,1.0383059234e-07
P,1e-09,-1.96905632302e-08,3.44808528943e-08,1.14214279597e-07
P,1e-09,-1.57877063897e-08,3.77883201051e-08,1.09170684473e-07
P,1e-09,-4.66908208091e-09,3.17826457365e-08,1.13786991134e-07
P,1e-09,-1.03158372241e-08,2.86354086197e-08,1.08587466592e-07
P,1e-09,-1.15905965278e-08,2.33990794635e-08,1.10741950935e-07
P,1e-09,-3.12869415052e-09,3.23830443241e-08,1.04003546821e-07
P,1e-09,-8.42246368915e-09,2.70923331798e-08,1.19067707554e-07
P,1e-09,-3.37156067399e-09,3.36141151181e-08,1.07899572952e-07
P,1e-09,-6.36287218489e-09,2.10702548652e-08,1.08198065395e-07
P,1e-09,-1.82029799791e-08,3.97937032785e-08,1.06628138215e-07
P,1e-09,-1.06392641523e-08,2.30898983417e-08,1.16621718093e-07
P,1e-09,-8.76588266758e-09,3.31570193846e-08,1.09788022694e-07
P,1e-09,-1.60813965069e-08,2.7774595826e-08,1.02906189744e-07
P,1e-09,-4.94049868249e-09,2.71019516051e-08,1.18647379415e-07
P,1e-09,-1.95459102133e-08,3.06760371798e-08,1.124717606e-07
P,1e-09,-6.61782133753e-09,3.04695981373e-08,1.11689706792e-07
P,1e-09,-1.97815947489e-08,3.6536756972e-08,1.13052847379e-07
P,1e-09,-3.30241961896e-09,3.83356400287e-08,1.10164281175e-07
P,1e-09,-3.49672646666e-09,3.75058761621e-08,1.12021276672e-07
P,1e-09,-6.64554107832e-09,3.74255254603e-08,1.11887395644e-07
P,1e-09,-1.26418237372e-08,3.41984914432e-08,1.16800979196e-07
P,1e-09,-1.39987397239e-08,2.95842321056e-08,1.15281871396e-07
P,1e-09,-8.08978512081e-09,3.93168730722e-08,1.10680021012e-07
P,1e-09,-1.024337367e-08,3.91949482013e-08,1.02691078891e-07
P,1e-09,-1.27935359519e-08,3.5902164768e-08,1.00829043713e-07
P,1e-09,-8.80157520614e-09,3.65877926655e-08,1.13159632466e-07
P,1e-09,-1.14726147166e-08,3.11811485134e-08,1.07439936359e-07
P,1e-09,-1.63233349591e-08,3.94912210903e-08,1.06473020918e-07
P,1e-09,-5.29535236408e-09,2.66698401168e-08,1.00916694721e-07
P,1e-09,-4.52889985413e-09,3.01648612407e-08,1.09575809985e-07
R,1e-08,-5.51380147926e-08,-1.59404173083e-08,9.26906779399e-08
R,1e-08,-4.10805635774e-08,-6.73493158914e-10,9.89852135523e-08
P,1e-09,-4.81164102394e-08,-1.65884219456e-08,9.57931195123e-08
P,1e-09,-4.65811791327e-08,-9.72070771237e-09,9.5603259003e-08
P,1e-09,-5.61334033565e-08,-9.46057183103e-09,9.2495810622e-08
P,1e-09,-5.71684595939e-08,-7.88412067802e-09,8.54295112142e-08
P,1e-09,-5.72287784239e-08,-6.22235138083e-09,9.78975109104e-08
P,1e-09,-4.88165674764e-08,-1.86954426914e-08,8.96830896764e-08
P,1e-09,-4.99087030719e-08,-1.74566598462e-08,9.10055326948e-08
P,1e-09,-4.63534901404e-08,-1.71018453849e-08,8.84123692169e-08
P,1e-09,-5.19338463427e-08,-8.00527726395e-09,9.33741912581e-08
P,1e-09,-5.92966984446e-08,-1.74110871565e-10,8.47080374218e-08
P,1e-09,-5.38590861039e-08,-8.87644489603e-09,9.60585887908e-08
P,1e-09,-4.6506694956e-08,-6.49530393737e-09,8.99071711178e-08
P,1e-09,-4.26763274954e-08,-1.3394538649e-08,8.22180614429e-08
P,1e-09,-4.83492614114e-08,-5.85785073368e-09,9.19062305693e-08
P,1e-09,-4.40228779213e-08,-1.64073581776e-08,8.17214326945e-08
P,1e-09,-4.97891891314e-08,-1.98530090367e-08,9.70245769303e-08
P,1e-09,-5.38678292619e-08,-6.00075016857e-09,9.23091567168e-08
P,1e-09,-4.60553282046e-08,-1.12959309353e-08,9.10794993189e-08
P,1e-09,-5.43499276105e-08,-4.43071873609e-09,8.55189716209e-08
P,1e-09,-4.5493105974e-08,-1.51483347767e-08,9.68679468474e-08
P,1e-09,-5.37794385966e-08,-1.73714690217e-09,9.24580618873e-08
P,1e-09,-5.39102046782e-08,-1.71636624586e-08,8.48521598846e-08
P,1e-09,-4.79820444182e-08,-2.475345295e-09,9.34259482847e-08
P,1e-09,-5.77670677732e-08,-9.13803367745e-09,8.08464158626e-08
P,1e-09,-5.17374232388e-08,-6.81824632931e-10,9.692307873e-08
P,1e-09,-4.28892995408e-08,-7.93713551066e-09,8.88240313435e-08
P,1e-09,-4.97474909044e-08,-1.58275432747e-08,9.15107267605e-08
P,1e-09,-4.25516356946e-08,-3.38808244062e-09,8.13003114747e-08
P,1e-09,-4.36765381748e-08,-1.61910760053e-08,9.9025788317e-08
P,1e-09,-5.50560562863e-08,-1.05242091648e-08,8.301487649e-08
P,1e-09,-6.5155115589e-08,-8.35603111614e-08,-5.83843091498e-08
P,1e-09,-6.38865450665e-08,-8.2897381181e-08,-5.0279966778e-08
P,1e-09,-7.82091184009e-08,-8.97703958206e-08,-5.11641609419e-08
P,1e-09,-7.23295059636e-08,-8.9592333823e-08,-5.10930167131e-08
P,1e-09,-6.33267097756e-08,-8.22596554642e-08,-4.46409515753e-08
P,1e-09,-6.78521045095e-08,-9.49934779658e-08,-4.70456437638e-08
P,1e-09,-6.17913363699e-08,-8.36353157931e-08,-5.43652741865e-08
P,1e-09,-7.07079089767e-08,-8.21994911034e-08,-5.19428208161e-08
P,1e-09,-7.75622652301e-08,-9.47583126421e-08,-5.47785151751e-08
P,1e-09,-6.53838341747e-08,-8.80335926357e-08,-5.4999889549e-08
P,1e-09,-7.84997798066e-08,-8.01937102291e-08,-4.14968730274e-08
P,1e-09,-7.53274806981e-08,-8.85782443314e-08,-4.56511882495e-08
P,1e-09,-7.96287481326e-08,-9.33684032328e-08,-4.09039704302e-08
P,1e-09,-6.80834782538e-08,-8.3364600477e-08,-4.19854319359e-08
P,1e-09,-7.28855236955e-08,-8.41385773068e-08,-4.9046127689e-08
P,1e-09,-7.32343423646e-08,-9.17224011478e-08,-5.70786630694e-08
P,1e-09,-7.50100490891e-08,-9.50980198913e-08,-4.99116813973e-08
P,1e-09,-7.47370955269e-08,-8.65536863524e-08,-5.64310447252e-08
P,1e-09,-6.58307586561e-08,-8.65490007775e-08,-4.69327424531e-08
P,1e-09,-7.64262639553e-08,-8.7731611733e-08,-4.43126931465e-08
P,1e-09,-7.08157616228e-08,-8.1317716641e-08,-5.98027321184e-08
P,1e-09,-7.59901549713e-08,-8.48318721628e-08,-5.27763991092e-08
P,1e-09,-7.89739476936e-08,-8.78014726255e-08,-5.21163455841e-08
P,1e-09,-6.53453274195e-08,-9.40393076164e-08,-4.77369433733e-08
P,1e-09,-7.77886126584e-08,-9.67173725031e-08,-5.59822071122e-08
P,1e-09,-7.40456405733e-08,-8.67506721206e-08,-4.94065183117e-08
P,1e-09,-6.0962965314e-08,-8.9235811667e-08,-4.89844296921e-08
P,1e-09,-2.94633374038e-08,-3.09204986076e-08,-4.97814535586e-08
P,1e-09,-3.37773472403e-08,-2.75111381845e-08,-5.2860968683e-08
P,1e-09,-2.26515956217e-08,-2.71898391739e-08,-5.03291286143e-08
P,1e-09,-2.81376931435e-08,-2.35995988933e-08,-5.47559618626e-08
P,1e-09,-3.2187053068e-08,-2.27148673003e-08,-5.3725840686e-08
P,1e-09,-3.29953935572e-08,-3.75117847331e-08,-5.11089470511e-08
P,1e-09,-2.60064848785e-08,-3.33246786061e-08,-4.49476118031e-08
P,1e-09,-3.88585613152e-08,-3.23054505973e-08,-5.91606786973e-08
P,1e-09,-3.23009452058e-08,-2.95191239845e-08,-5.59108106383e-08
P,1e-09,-3.60523050918e-08,-2.65586716101e-08,-4.939785996e-08
P,1e-09,-2.46707847361e-08,-2.15578178605e-08,-5.3140895569e-08
P,1e-09,-3.58795719662e-08,-3.13287057299e-08,-4.5741483794e-08
P,1e-09,-2.29897136119e-08,-2.01159534137e-08,-4.46996017323e-08
P,1e-09,-2.2146613775e-08,-2.10588294733e-08,-5.48816316476e-08
P,1e-09,-2.47332085252e-08,-3.26723843479e-08,-4.33634917451e-08
P,1e-09,-2.49958105371e-08,-3.42961429419e-08,-4.80912604645e-08
P,1e-09,-3.33793744602e-08,-2.00240927019e-08,-5.22654084099e-08
P,1e-09,-2.55919490339e-08,-3.53507921167e-08,-4.51750854459e-08
P,1e-09,-2.8565789e-08,-3.70050694229e-08,-5.67111823652e-08
P,1e-09,-2.13541661212e-08,-2.29657135535e-08,-5.39624657327e-08
P,1e-09,-3.01226624666e-08,-2.13534422921e-08,-5.99687411781e-08
P,1e-09,-2.7443909337e-08,-3.43607113691e-08,-5.93660122717e-08
P,1e-09,-3.05284485687e-08,-3.47740827067e-08,-5.29463646767e-08
P,1e-09,-2.13723044995e-08,-2.38295540498e-08,-4.69778465852e-08
P,1e-09,-2.98287221478e-08,-3.35832538202e-08,-5.48724221192e-08
P,1e-09,-3.89667837536e-08,-2.11400762329e-08,-4.72395500477e-08
P,1e-09,-3.00186932854e-08,-2.75617242373e-08,-4.29792497621e-08
P,1e-09,-2.46214121013e-08,-3.47579844469e-08,-5.61423392019e-08
P,1e-09,-2.88713697297e-08,-3.56848845134e-08,-4.12148750387e-08
P,1e-09,-3.25869384608e-08,-2.10005923105e-08,-5.67608419805e-08
P,1e-09,-3.06471466612e-08,-2.92190129628e-08,-5.8934151249e-08
P,1e-09,-2.82835482036e-08,-3.29364916911e-08,-5.61468998921e-08
P,1e-09,-3.27650017632e-08,-2.13167687563e-08,-4.14319613924e-08
P,1e-09,-2.6956418022e-08,-3.25435949125e-08,-4.234418152e-08
P,1e-09,-2.47504679259e-08,-2.3019052745e-08,-4.69379952269e-08
P,1e-09,-2.09895292892e-08,-2.91484531556e-08,-5.58516339721e-08
P,1e-09,-2.84321167387e-08,-3.62172443466e-08,-5.35277333031e-08
P,1e-09,-2.41762528773e-08,-2.86583876805e-08,-4.28900004443e-08
P,1e-09,-3.38154649759e-08,-3.34500276963e-08,-4.14080262576e-08
P,1e-09,-2.27179887605e-08,-2.33851639074e-08,-4.61642098264e-08
P,1e-09,-2.72871291066e-08,-3.61675203651e-08,-4.78863973145e-08
P,1e-09,-3.15739761775e-08,-3.31972725209e-08,-5.6661119672e-08
P,1e-09,4.62816571787e-08,6.90000233938e-08,8.9679463832e-08
P,1e-09,5.09826717436e-08,7.43845144138e-08,8.21284775438e-08
P,1e-09,5.68804308306e-08,7.39244553245e-08,9.69478567953e-08
P,1e-09,5.10351720305e-08,7.4703345952e-08,9.45444341772e-08
P,1e-09,5.274763419e-08,6.00263050298e-08,9.61015806126e-08
P,1e-09,5.65555762832e-08,6.78052377614e-08,8.52684791989e-08
P,1e-09,5.21825365022e-08,6.78647582845e-08,8.55474910227e-08
P,1e-09,5.89869220607e-08,7.85985793022e-08,8.18753739657e-08
P,1e-09,5.7098139987e-08,7.01560563384e-08,8.48304689066e-08
P,1e-09,4.03109300172e-08,6.86612810251e-08,9.97475042151e-08
P,1e-09,5.66914017341e-08,6.6104338957e-08,8.59096364277e-08
P,1e-09,5.45498311356e-08,6.19874525102e-08,8.37423168761e-08
P,1e-09,5.74838314193e-08,7.12313214828e-08,9.4980441956e-08
P,1e-09,4.2323514677e-08,6.16784356595e-08,8.62725211436e-08
P,1e-09,5.88582666074e-08,7.21679824473e-08,9.67953362415e-08
P,1e-09,4.38668983335e-08,7.44222370817e-08,9.44309302149e-08
P,1e-09,5.62641402095e-08,6.88806085451e-08,8.73883377636e-08
P,1e-09,4.33356514842e-08,6.75230005443e-08,9.3429056639e-08
P,1e-09,4.79702847829e-08,7.90138039265e-08,9.72665773651e-08
P,1e-09,5.49370558438e-08,6.19919482645e-08,8.12794730055e-08
P,1e-09,5.46631539407e-08,7.50743742921e-08,8.28907297446e-08
P,1e-09,4.20095994655e-08,6.5049508631e-08,8.22080919197e-08
P,1e-09,4.65002701875e-08,7.13482083511e-08,8.1121261663e-08
P,1e-09,5.26252504436e-08,7.0314442596e-08,9.27847796517e-08
P,1e-09,4.80624973718e-08,6.92056479611e-08,8.45644769568e-08
P,1e-09,4.24698640998e-08,7.42538835722e-08,8.96068892883e-08
P,1e-09,5.89322232037e-08,7.06469531616e-08,8.14424807122e-08
P,1e-09,5.24903062345e-08,6.45637781017e-08,8.14333405445e-08
P,1e-09,4.66250665777e-08,6.43547155594e-08,8.58515474618e-08
P,1e-09,4.73779145946e-08,7.53979205602e-08,8.01562029418e-08
P,1e-09,4.33603940929e-08,6.55441473213e-08,9.41458534683e-08
P,1e-09,4.60195505994e-08,6.06376815686e-08,8.03362787026e-08
P,1e-09,5.51912024208e-08,7.59321303003e-08,9.15858576301e-08
P,1e-09,-6.44765247318e-08,9.42378713688e-08,-6.11559423151e-08
P,1e-09,-6.52239738618e-08,9.29748868983e-08,-6.362436696e-08
P,1e-09,-7.43607287724e-08,9.1180727014e-08,-6.24147904397e-08
P,1e-09,-7.48033742204e-08,8.7326811687e-08,-6.36475355917e-08
P,1e-09,-7.85933043953e-08,9.5865504003e-08,-7.10084756486e-08
P,1e-09,-6.78473844811e-08,8.96411437787e-08,-6.76205989286e-08
P,1e-09,-7.40723512032e-08,9.77015058171e-08,-6.39787072189e-08
P,1e-09,-6.38037501438e-08,9.67712500928e-08,-7.51435610646e-08
P,1e-09,-6.97171784788e-08,9.89431750755e-08,-7.59849002414e-08
P,1e-09,-7.39702973012e-08,9.34308745113e-08,-7.78166660423e-08
P,1e-09,-6.18272777747e-08,9.26215573329e-08,-6.80263873458e-08
P,1e-09,-7.77252286233e-08,8.96924314029e-08,-7.53644715696e-08
P,1e-09,-7.08106286184e-08,8.58596130517e-08,-7.45596302616e-08
P,1e-09,-7.08105995959e-08,8.77254190795e-08,-7.9914479628e-08
P,1e-09,-6.83042711488e-08,9.565688356e-08,-6.91089662717e-08
P,1e-09,-6.12316875405e-08,8.18229162643e-08,-6.69611816701e-08
P,1e-09,-7.43480050452e-08,9.68302618888e-08,-7.78793738179e-08
P,1e-09,-7.2452374548e-08,9.66293934731e-08,-7.77205154434e-08
P,1e-09,-6.19477475027e-08,8.47207863277e-08,-7.09200683999e-08
P,1e-09,-6.13673796016e-08,9.54124000819e-08,-7.64581392542e-08
P,1e-09,-6.20449159417e-08,8.66225487222e-08,-6.33410484699e-08
P,1e-09,-7.30156504518e-08,9.46098212251e-08,-7.73642199029e-08
P,1e-09,-6.07604164082e-08,8.61471437969e-08,-6.18290296101e-08
P,1e-09,-7.42613618852e-08,9.76855656158e-08,-6.69877646547e-08
P,1e-09,-6.44177605025e-08,9.75779872611e-08,-6.81805459946e-08
P,1e-09,-7.51530742346e-08,8.55789343295e-08,-7.50719933567e-08
P,1e-09,-6.74724636925e-08,9.10053799566e-08,-6.01894103757e-08
P,1e-09,-6.49472792282e-08,9.84033793974e-08,-7.17693026297e-08
P,1e-09,-6.34022220825e-08,9.73191310425e-08,-7.96981895136e-08
